,LinAccMag_max_Mano,LinAccMag_std_Mano,GyroMag_max_Mano,GyroMag_std_Mano,Time_to_peak_Mano,TotalRotation_Mano,RotEnergy_Mano,LinAccMag_max_Antebrazo,LinAccMag_std_Antebrazo,GyroMag_max_Antebrazo,GyroMag_std_Antebrazo,Time_to_peak_Antebrazo,TotalRotation_Antebrazo,RotEnergy_Antebrazo,MaxRelRot_Mano_Antebrazo,Stability_Mano,TimePeakRot_Antebrazo,clase_Tiro
23,5.044205799772295,0.8963412861989261,1270.8778068764511,241.27284400613414,0.69,1.549256362759081,2.235250685972773,4.931629547962769,0.8878516331626625,1293.6134001789499,234.26733092252604,0.74,1.3789762606707785,1.4320340998627572,3.1038432433700303,0.5074416410519755,0.87,0.0
24,8.884093147301687,1.881716996519673,1112.2586269134981,277.7734219359295,0.89,1.1942394509677061,4.074051360374776,7.819279593757084,0.8972010365535035,420.19566923643805,115.1061019246283,0.0498,1.7798770632574477,5.2443361883795845,2.367754993611329,0.41754610643716594,1.33394,0.0
25,8.884093147301687,1.881716996519673,1112.258626913498,277.7734219359295,0.89,1.1942394509677061,4.074051360374776,7.1349282570585615,1.0647634722035244,363.4804139051693,84.98974899777828,0.15,2.3634910890071876,3.6588837402706638,2.611457039487126,0.36807636257753473,1.3599599999999998,0.0
26,7.4284196615754725,1.6342656037386318,844.9146767425211,212.79680717681265,0.1101,1.9378108478147826,2.700016095864865,6.713931807057933,1.4724752048793845,782.5353934835305,195.31711059783237,0.09,2.974150455860245,4.365794469731371,2.536177014219859,0.6173766115290629,0.53,0.0
27,5.917248864317008,1.1062056057271872,1291.7681326547415,241.68728135873567,0.48,2.69483689047467,2.503107442806058,5.508752286505392,0.989615292076288,1356.1172145088697,198.9660889149144,0.57,2.5584762421617544,1.9924001656405959,2.485471694507428,0.44359337337768245,2.25,0.0
28,5.458840047959803,0.884781137784798,1264.9401466086022,195.29092482083485,1.26,1.8983469400006985,9.094026736145343,5.350683463022756,0.8956155212305318,1262.8873096202194,151.9347563165897,1.3999,1.5637485322167206,7.402551239311952,3.1411930652131104,0.3756600317384606,1.4799,0.0
29,6.082276549893625,1.133085846676572,802.3577190668702,170.0097059525506,0.6,1.6938915047258245,6.651346975816656,5.602862667248299,1.02099810790227,750.6731001606306,161.8823193094048,0.68,1.0284497624657079,6.9294966466725505,3.138877699303485,0.5231318469666641,0.94,0.0
30,8.884093147301687,1.881716996519673,1112.258626913498,277.7734219359295,0.89,1.1942394509677061,4.074051360374776,6.221897326673372,1.4786950920822322,511.31885896329044,129.38676994647602,0.32,0.3862173202676111,0.6880586829883832,2.4697489945608577,0.5684465235105995,0.73404,0.0
31,8.884093147301687,1.881716996519673,1112.2586269134981,277.7734219359295,0.89,1.1942394509677061,4.074051360374776,4.921901065064903,1.21164432688455,535.0181268045526,138.25019915700662,0.7398,1.2012492421930578,2.3934444793672673,2.3744872782970736,0.5788150577042985,0.84206,0.0
32,9.006118279332851,1.99836731527665,949.9847403632389,286.77334740958275,1.08,0.8883338016171052,3.5246464179208745,6.267072662124364,1.1937777734031039,486.39632824726107,122.43220713922508,0.34588,1.5035516703561609,3.1628300896531614,2.591307679568576,0.5265751129437102,1.15794,0.0
33,4.913041184484379,0.9709195286604562,1319.4303592623182,216.91743711193251,0.44,2.337008115135885,4.181695376361223,4.9859490352404015,1.1755669631568653,1299.1860452291276,194.20689908181495,0.57,1.8702446871375373,1.541179064679996,2.6922268029756737,0.5228442070983713,1.14,0.0
34,6.161804105914733,1.1394984993105344,1483.336004848034,248.94558084793414,0.2499,2.1394900237531203,7.555474904726067,4.290067977460691,0.7886680478818433,356.0072908648727,82.93981788072678,0.4401,1.2792468763729221,2.3268159458167785,3.13606098667237,0.23475582430928607,2.1301,0.0
35,8.884093147301687,1.881716996519673,1112.258626913498,277.7734219359295,0.89,1.1942394509677063,4.074051360374776,5.719910881777841,1.479998292156763,497.02048342478105,121.61159854035309,0.24,2.2575954234602533,3.7475011267078564,2.4697489945608573,0.5684465235105997,0.73404,0.0
36,8.884093147301687,1.881716996519673,1112.2586269134981,277.7734219359295,0.89,1.1942394509677061,4.074051360374776,4.194327121314816,0.9669747815929938,531.778024483715,96.50949918112529,0.8002,0.7010896332744141,3.370591943518973,2.4697489945608573,0.5684465235105997,0.73404,0.0
37,4.887874177058893,0.8832482497437769,893.1871480409985,153.21804830395158,1.08,1.2172532994903784,7.525421062577608,4.730309151402689,0.8284440053980023,827.8394409605345,128.76164251397913,1.15,0.42963978732834224,3.058264946490222,3.1398671032872265,0.6850676147508231,0.97,0.0
38,8.88079740710798,1.9071897492959835,1239.8650282782155,283.8166063512929,0.33,1.053757915356391,4.192889405521742,5.424187098753988,1.2712834620783775,575.5287372178433,128.50319658215773,0.62994,1.2817356332357597,3.524668379929479,2.895448477176027,0.5858565662316084,1.11198,0.0
39,4.34556025582036,0.6938232386900718,543.2002234322891,140.57700191864978,0.91,1.1161447450069224,5.044636391241813,4.291756127682098,0.6624001810002736,519.9014577387859,130.55400040342553,0.9001,1.0580923402032927,4.389651377977367,2.746314613671289,0.5245066300896393,1.0701,1.0
40,5.906567025488195,1.126393574857644,1240.4633999819587,250.48023365279127,0.42,2.988704357035363,7.9171574462021805,5.999935488946979,1.123632141029135,808.6517155287759,125.89964934816291,0.38,1.80783990098898,3.0264518150729107,3.1243367960949033,0.999561956562457,1.28,0.0
41,8.340486158830787,1.5339499995910575,1413.0251718496665,263.26911001135943,0.59,1.8572842793063966,6.894576529777154,8.525042218418072,1.4967846952547066,1406.5264262873013,263.73326645561957,0.5899,1.6064766631354586,6.380568520096652,1.5808267137367915,0.7365774574432563,0.7899,0.0
42,8.884093147301687,1.881716996519673,1112.2586269134981,277.7734219359295,0.89,1.1942394509677061,4.074051360374776,4.655759012684098,1.3342673206628037,543.3182741466447,95.78276401590742,0.57,1.1644067148273147,1.0607753398197861,2.671711873121551,0.5128794396566954,0.8380600000000001,0.0
43,4.549621200138091,0.8630399999674588,1307.0942602176438,182.10803794637536,1.0099,0.7311782018503901,9.094876056633485,4.648997348683635,0.6849294890551989,733.8090399403366,127.4382854374531,1.1,0.8502345112670144,5.666396173949604,3.1406078948941594,0.3891018831726384,0.89,0.0
44,8.884093147301687,1.881716996519673,1112.2586269134981,277.7734219359295,0.89,1.1942394509677061,4.074051360374776,6.3435808817261705,1.3676315501218073,478.4092981032896,128.3932092054454,0.2699,1.6350584229015035,2.6490129696557894,2.2912090977415227,0.4499015676275861,1.04796,0.0
45,8.884093147301687,1.881716996519673,1112.2586269134981,277.7734219359295,0.89,1.1942394509677061,4.074051360374776,6.485709870696821,0.9975178785170566,484.1665816815095,114.83822017599138,0.0498,0.5221810762880393,0.3922261004686648,2.37032216192979,0.48814602445202676,0.8299800000000002,0.0
46,4.4537830476327676,1.1679354593484632,1092.7074839124011,218.7352956504329,0.5701,0.6096505265878216,1.5284166394671757,3.8449336716372713,1.1050826277477737,752.2694990617996,155.07584325186147,0.48,1.0203330613049364,1.4151885054379938,3.0516419659871543,0.9181913089884137,0.83,1.0
47,10.267019924309544,1.7675473625128022,1057.7291246502848,205.9610366118704,0.4099,1.2095455609296382,4.768123306584556,9.215181359101658,1.339496524698926,970.3281877895843,155.43703597142144,0.4601,0.5393399203605861,3.9276510234568858,3.125414823061628,0.3447473567914164,0.5301,1.0
48,6.034555533648481,1.2054254500662887,1310.1645299860843,219.15999193830058,0.75,1.6274591422850382,4.444232054832124,4.605081542867812,0.9083812123706453,1371.6103173760255,192.45157722970666,0.7999,1.7240283392801004,3.06120994497571,2.257748401084,0.30327960910929597,1.0399,0.0
49,6.335006477038711,1.2517788566539991,739.319194407678,206.57155908818828,0.63,1.004178692148249,4.809334426787732,6.511351599246974,1.3689195614590002,747.2210515928004,208.18270804708612,0.78,1.183892952408856,6.524642050371327,3.135646045952803,0.3537995408108215,0.78,0.0
